17.a1;[1, -1, 1, -91, -310];[[378,63,561,328],[1,64,0,1],[511,64,714,1],[15,286,314,547],[1025,64,1024,65],[1,0,64,1],[59,10,574,503],[807,210,898,1071]];1088
17.a2;[1, -1, 1, -6, -4];[[1,0,32,1],[1,32,0,1],[513,32,512,33],[349,84,248,169],[9,32,488,345],[511,134,272,1],[29,8,444,85],[141,24,266,373]];544
17.a3;[1, -1, 1, -1, -14];[[191,478,974,279],[1,64,0,1],[174,863,739,498],[9,124,756,745],[513,12,0,1],[1025,64,1024,65],[1,0,64,1],[57,16,176,393]];1088
17.a4;[1, -1, 1, -1, 0];[[357,980,1040,417],[1,64,0,1],[15,286,314,547],[81,64,790,335],[1025,64,1024,65],[1,0,64,1],[59,10,574,503],[440,17,191,330]];1088
153.c1;[1, -1, 0, -816, 9179];[[15,286,314,1635],[511,1152,714,1],[1,0,64,1],[2983,210,1986,3247],[2554,63,561,328],[59,10,2750,2679],[1,64,0,1],[3201,64,3200,65],[1087,0,0,3263]];3264
153.c2;[1, -1, 0, -51, 152];[[1,0,32,1],[685,24,810,373],[511,678,816,1],[1601,32,1600,33],[1087,0,0,1631],[349,84,792,169],[1,32,0,1],[29,8,988,1173],[9,32,1576,1433]];1632
153.c3;[1, -1, 0, -6, -1];[[2257,1152,1878,1423],[3201,64,3200,65],[1,64,0,1],[15,286,314,1635],[1,0,64,1],[1528,2193,2367,2506],[2533,3156,3216,2593],[59,10,2750,2679],[1087,0,0,3263]];3264
153.c4;[1, -1, 0, -6, 377];[[2689,12,0,1],[3201,64,3200,65],[1,64,0,1],[1279,1566,3150,2455],[57,16,176,1481],[9,124,1844,1833],[2350,3039,1827,2674],[1,0,64,1],[1087,0,0,3263]];3264
272.b1;[0, 0, 0, -1451, 21274];[[378,63,561,328],[1,64,0,1],[15,286,314,547],[1025,64,1024,65],[1,0,64,1],[59,10,574,503],[577,1024,374,1087],[807,210,898,1071]];1088
272.b2;[0, 0, 0, -91, 330];[[141,24,266,373],[1,0,32,1],[349,84,248,169],[33,410,272,543],[1,32,0,1],[29,8,444,85],[513,32,512,33],[9,32,488,345]];544
272.b3;[0, 0, 0, -11, -6];[[357,980,1040,417],[1,64,0,1],[15,286,314,547],[1025,64,1024,65],[1,0,64,1],[59,10,574,503],[440,17,191,330],[1007,1024,298,753]];1088
272.b4;[0, 0, 0, -11, 890];[[191,478,974,279],[1,64,0,1],[9,124,756,745],[513,12,0,1],[914,225,349,590],[1025,64,1024,65],[1,0,64,1],[57,16,176,393]];1088
289.a1;[1, -1, 1, -26209, -1626560];[[15,286,314,547],[511,64,714,1],[1,64,0,1],[710,1025,527,760],[1025,64,1024,65],[1,0,64,1],[59,10,574,503],[807,210,898,1071]];1088
289.a2;[1, -1, 1, -1644, -24922];[[403,520,278,171],[1,0,32,1],[1,32,0,1],[513,32,512,33],[349,84,248,169],[9,32,488,345],[511,134,272,1],[29,8,444,85]];544
289.a3;[1, -1, 1, -199, -68272];[[191,478,974,279],[1,64,0,1],[174,863,739,498],[9,124,756,745],[1025,64,1024,65],[575,1076,0,1087],[1,0,64,1],[57,16,176,393]];1088
