14.a1;[1, 0, 1, -2731, -55146];[[1,36,0,1],[1,0,36,1],[397,36,88,29],[127,36,262,361],[469,36,468,37],[247,36,242,7],[19,36,216,91],[28,27,57,298],[1,18,14,253]];504
14.a2;[1, 0, 1, -171, -874];[[1,36,0,1],[253,36,10,361],[1,0,36,1],[397,36,88,29],[127,36,262,361],[469,36,468,37],[19,36,216,91],[292,9,223,178],[1,18,14,253]];504
14.a3;[1, 0, 1, -36, -70];[[1,36,0,1],[325,276,18,163],[1,0,36,1],[469,36,468,37],[445,36,174,277],[253,36,0,29],[1,6,6,37],[10,3,249,352],[19,24,432,307]];504
14.a4;[1, 0, 1, -11, 12];[[1,36,0,1],[1,0,36,1],[281,36,0,1],[127,36,262,361],[469,36,468,37],[19,36,216,91],[28,27,57,298],[313,36,426,265],[1,18,14,253]];504
14.a5;[1, 0, 1, -1, 0];[[1,36,0,1],[253,36,10,361],[1,0,36,1],[281,36,0,1],[127,36,262,361],[469,36,468,37],[19,36,216,91],[160,9,47,22],[1,18,14,253]];504
14.a6;[1, 0, 1, 4, -6];[[1,36,0,1],[325,276,18,163],[1,0,36,1],[469,36,468,37],[253,36,0,29],[1,6,6,37],[253,36,18,145],[19,24,432,307],[94,3,405,196]];504
98.a1;[1, 1, 0, -133795, 18781197];[[1,36,0,1],[1,0,36,1],[397,36,88,29],[127,36,262,361],[469,36,468,37],[257,468,262,497],[19,36,216,91],[28,27,57,298],[1,18,14,253]];504
98.a2;[1, 1, 0, -8355, 291341];[[1,36,0,1],[253,36,10,361],[1,0,36,1],[397,36,88,29],[127,36,262,361],[469,36,468,37],[19,36,216,91],[212,495,281,326],[1,18,14,253]];504
98.a3;[1, 1, 0, -1740, 22184];[[1,36,0,1],[325,276,18,163],[1,0,36,1],[469,36,468,37],[59,468,330,227],[253,36,0,29],[1,6,6,37],[10,3,249,352],[19,24,432,307]];504
98.a4;[1, 1, 0, -515, -4717];[[1,36,0,1],[1,0,36,1],[281,36,0,1],[127,36,262,361],[469,36,468,37],[19,36,216,91],[28,27,57,298],[191,468,78,239],[1,18,14,253]];504
98.a5;[1, 1, 0, -25, -111];[[344,495,457,482],[281,36,0,1],[1,0,36,1],[253,36,10,361],[19,36,216,91],[1,36,0,1],[1,18,14,253],[469,36,468,37],[127,36,262,361]];504
98.a6;[1, 1, 0, 220, 2192];[[1,36,0,1],[325,276,18,163],[410,501,99,308],[1,0,36,1],[469,36,468,37],[253,36,0,29],[1,6,6,37],[253,36,18,145],[19,24,432,307]];504
112.c1;[0, -1, 0, -43688, 3529328];[[1,36,0,1],[1,0,36,1],[397,36,88,29],[469,36,468,37],[247,36,242,7],[19,36,216,91],[377,468,242,143],[28,27,57,298],[1,18,14,253]];504
112.c2;[0, -1, 0, -2728, 55920];[[1,36,0,1],[253,36,10,361],[1,0,36,1],[397,36,88,29],[469,36,468,37],[19,36,216,91],[377,468,242,143],[292,9,223,178],[1,18,14,253]];504
112.c3;[0, -1, 0, -568, 4464];[[1,36,0,1],[1,0,36,1],[469,36,468,37],[445,36,174,277],[253,36,0,29],[1,6,6,37],[179,228,486,341],[10,3,249,352],[19,24,432,307]];504
112.c4;[0, -1, 0, -168, -784];[[1,36,0,1],[1,0,36,1],[281,36,0,1],[469,36,468,37],[19,36,216,91],[377,468,242,143],[28,27,57,298],[313,36,426,265],[1,18,14,253]];504
112.c5;[0, -1, 0, -8, -16];[[1,36,0,1],[253,36,10,361],[1,0,36,1],[281,36,0,1],[469,36,468,37],[19,36,216,91],[377,468,242,143],[160,9,47,22],[1,18,14,253]];504
112.c6;[0, -1, 0, 72, 368];[[253,36,18,145],[1,0,36,1],[179,228,486,341],[1,36,0,1],[469,36,468,37],[19,24,432,307],[1,6,6,37],[94,3,405,196],[253,36,0,29]];504
126.b1;[1, -1, 1, -24575, 1488935];[[1,36,0,1],[1,0,36,1],[127,36,262,361],[469,36,468,37],[247,36,242,7],[19,36,216,91],[28,27,57,298],[107,468,416,475],[1,18,14,253]];504
126.b2;[1, -1, 1, -1535, 23591];[[1,36,0,1],[253,36,10,361],[1,0,36,1],[127,36,262,361],[469,36,468,37],[19,36,216,91],[292,9,223,178],[107,468,416,475],[1,18,14,253]];504
126.b3;[1, -1, 1, -320, 1883];[[1,36,0,1],[325,276,18,163],[1,0,36,1],[251,468,0,475],[469,36,468,37],[445,36,174,277],[1,6,6,37],[10,3,249,352],[19,24,432,307]];504
126.b4;[1, -1, 1, -95, -331];[[1,36,0,1],[1,0,36,1],[223,468,0,503],[127,36,262,361],[469,36,468,37],[19,36,216,91],[28,27,57,298],[313,36,426,265],[1,18,14,253]];504
126.b5;[1, -1, 1, -5, -7];[[1,36,0,1],[253,36,10,361],[1,0,36,1],[223,468,0,503],[127,36,262,361],[469,36,468,37],[19,36,216,91],[160,9,47,22],[1,18,14,253]];504
126.b6;[1, -1, 1, 40, 155];[[253,36,18,145],[1,0,36,1],[251,468,0,475],[1,36,0,1],[19,24,432,307],[469,36,468,37],[1,6,6,37],[94,3,405,196],[325,276,18,163]];504
196.a1;[0, -1, 0, -142, 701];[[146,9,45,131],[163,36,114,47],[217,36,216,37],[1,0,36,1],[127,36,18,145],[31,6,112,103],[1,36,0,1],[19,36,42,199]];252
196.a2;[0, -1, 0, -2, 1];[[29,36,0,1],[1,0,36,1],[217,36,216,37],[14,9,9,119],[127,36,18,145],[31,6,112,103],[1,36,0,1],[19,36,42,199]];252
196.b1;[0, 1, 0, -6974, -226507];[[163,36,114,47],[217,36,216,37],[1,0,36,1],[106,243,207,121],[127,36,18,145],[31,6,112,103],[1,36,0,1],[19,36,42,199]];252
196.b2;[0, 1, 0, -114, -127];[[29,36,0,1],[1,0,36,1],[217,36,216,37],[127,36,18,145],[238,243,75,205],[31,6,112,103],[1,36,0,1],[19,36,42,199]];252
350.f1;[1, 1, 1, -68263, -6893219];[[1,36,0,1],[1,0,36,1],[19,36,720,1099],[2485,36,2484,37],[751,540,1250,511],[503,0,0,2519],[631,540,1270,361],[1036,1035,1065,1306],[901,540,1600,1541],[1,18,14,253]];2520
350.f2;[1, 1, 1, -4263, -109219];[[1,36,0,1],[1,0,36,1],[1261,540,10,361],[19,36,720,1099],[2485,36,2484,37],[796,2025,1735,1186],[503,0,0,2519],[631,540,1270,361],[901,540,1600,1541],[1,18,14,253]];2520
350.f3;[1, 1, 1, -888, -8719];[[2341,780,1530,1171],[19,24,1440,1819],[1261,540,0,1541],[503,0,0,2519],[1,0,36,1],[2461,540,2190,781],[2026,1515,2265,856],[1,36,0,1],[1,6,6,37],[2485,36,2484,37]];2520
350.f4;[1, 1, 1, -263, 1531];[[1,36,0,1],[1,0,36,1],[19,36,720,1099],[2485,36,2484,37],[1321,540,930,2281],[503,0,0,2519],[631,540,1270,361],[281,540,0,1],[1036,1035,1065,1306],[1,18,14,253]];2520
350.f5;[1, 1, 1, -13, 31];[[631,540,1270,361],[281,540,0,1],[503,0,0,2519],[1,0,36,1],[19,36,720,1099],[1,36,0,1],[1,18,14,253],[1261,540,10,361],[2485,36,2484,37],[2176,2025,1055,526]];2520
350.f6;[1, 1, 1, 112, -719];[[1,36,0,1],[1261,540,1530,2161],[1606,1515,405,196],[1261,540,0,1541],[1,0,36,1],[2485,36,2484,37],[1,6,6,37],[19,24,1440,1819],[503,0,0,2519],[2341,780,1530,1171]];2520
448.a1;[0, 1, 0, -174753, 28059871];[[1,36,0,1],[1,0,36,1],[397,36,88,29],[469,36,468,37],[476,477,447,206],[247,36,242,7],[19,36,216,91],[377,468,242,143],[1,18,14,253]];504
448.a2;[0, 1, 0, -10913, 436447];[[1,36,0,1],[1,0,36,1],[397,36,88,29],[469,36,468,37],[251,468,494,143],[19,36,216,91],[377,468,242,143],[292,9,223,178],[1,18,14,253]];504
448.a3;[0, 1, 0, -2273, 33439];[[445,36,174,277],[494,501,255,152],[1,0,36,1],[179,228,486,341],[1,36,0,1],[469,36,468,37],[19,24,432,307],[1,6,6,37],[253,36,0,29]];504
448.a4;[0, 1, 0, -673, -6945];[[1,36,0,1],[1,0,36,1],[281,36,0,1],[469,36,468,37],[476,477,447,206],[19,36,216,91],[377,468,242,143],[313,36,426,265],[1,18,14,253]];504
448.a5;[0, 1, 0, -33, -161];[[281,36,0,1],[1,0,36,1],[19,36,216,91],[1,36,0,1],[1,18,14,253],[469,36,468,37],[377,468,242,143],[251,468,494,143],[160,9,47,22]];504
448.a6;[0, 1, 0, 287, 3231];[[1,36,0,1],[1,0,36,1],[251,468,486,359],[469,36,468,37],[253,36,0,29],[1,6,6,37],[179,228,486,341],[19,24,432,307],[94,3,405,196]];504
448.g1;[0, -1, 0, -174753, -28059871];[[1,36,0,1],[1,0,36,1],[397,36,88,29],[127,36,262,361],[469,36,468,37],[476,477,447,206],[247,36,242,7],[19,36,216,91],[1,18,14,253]];504
448.g2;[0, -1, 0, -10913, -436447];[[1,36,0,1],[1,0,36,1],[397,36,88,29],[127,36,262,361],[469,36,468,37],[251,468,494,143],[19,36,216,91],[292,9,223,178],[1,18,14,253]];504
448.g3;[0, -1, 0, -2273, -33439];[[1,36,0,1],[325,276,18,163],[1,0,36,1],[494,501,255,152],[469,36,468,37],[445,36,174,277],[253,36,0,29],[1,6,6,37],[19,24,432,307]];504
448.g4;[0, -1, 0, -673, 6945];[[1,36,0,1],[1,0,36,1],[281,36,0,1],[127,36,262,361],[469,36,468,37],[476,477,447,206],[19,36,216,91],[313,36,426,265],[1,18,14,253]];504
448.g5;[0, -1, 0, -33, 161];[[281,36,0,1],[1,0,36,1],[19,36,216,91],[1,36,0,1],[1,18,14,253],[469,36,468,37],[251,468,494,143],[127,36,262,361],[160,9,47,22]];504
448.g6;[0, -1, 0, 287, -3231];[[1,36,0,1],[325,276,18,163],[1,0,36,1],[251,468,486,359],[469,36,468,37],[253,36,0,29],[1,6,6,37],[19,24,432,307],[94,3,405,196]];504
784.b1;[0, 1, 0, -2140728, -1206278060];[[1,36,0,1],[1,0,36,1],[397,36,88,29],[469,36,468,37],[257,468,262,497],[19,36,216,91],[377,468,242,143],[28,27,57,298],[1,18,14,253]];504
