44.a1;[0, 1, 0, -77, -289];[[4,3,9,7],[61,6,60,7],[1,6,0,1],[1,0,6,1],[13,6,39,19],[3,4,8,11],[14,57,43,7]];66
44.a2;[0, 1, 0, 3, -1];[[61,6,60,7],[1,0,6,1],[4,3,9,7],[3,4,8,11],[12,61,55,45],[1,6,0,1],[13,6,39,19]];66
51.a1;[0, 1, 1, -59, -196];[[37,6,9,19],[1,0,6,1],[4,3,9,7],[3,4,8,11],[20,87,1,52],[97,6,96,7],[1,6,0,1]];102
51.a2;[0, 1, 1, 1, -1];[[37,6,9,19],[1,0,6,1],[4,3,9,7],[3,4,8,11],[18,91,37,36],[97,6,96,7],[1,6,0,1]];102
92.b1;[0, 1, 0, -18, -43];[[1,0,6,1],[4,3,9,7],[97,6,15,19],[3,4,8,11],[26,117,79,7],[1,6,0,1],[133,6,132,7]];138
92.b2;[0, 1, 0, 2, 1];[[1,0,6,1],[4,3,9,7],[97,6,15,19],[3,4,8,11],[1,6,0,1],[133,6,132,7],[24,121,115,93]];138
106.c1;[1, 0, 0, -9, -29];[[4,3,9,7],[1010,267,487,643],[319,6,957,19],[1267,6,1266,7],[1,6,0,1],[3,4,8,11],[1009,6,483,19],[637,6,639,19],[1,0,6,1]];1272
106.c2;[1, 0, 0, 1, 1];[[4,3,9,7],[54,1225,265,531],[319,6,957,19],[1267,6,1266,7],[1,6,0,1],[3,4,8,11],[1009,6,483,19],[637,6,639,19],[1,0,6,1]];1272
106.d1;[1, 0, 0, -24603, -1487407];[[4,3,9,7],[374,267,487,7],[631,6,630,7],[1,6,0,1],[3,4,8,11],[319,6,321,19],[373,6,483,19],[1,0,6,1]];636
106.d2;[1, 0, 0, -283, -2351];[[4,3,9,7],[54,589,265,531],[631,6,630,7],[1,6,0,1],[3,4,8,11],[319,6,321,19],[373,6,483,19],[1,0,6,1]];636
110.a1;[1, 0, 1, -89, 316];[[4,3,9,7],[1057,6,531,19],[606,721,385,771],[991,6,0,1],[1315,6,1314,7],[661,6,663,19],[1201,6,963,19],[1,6,0,1],[3,4,8,11],[1,0,6,1]];1320
110.a2;[1, 0, 1, 296, 1702];[[4,3,9,7],[1057,6,531,19],[991,6,0,1],[1315,6,1314,7],[661,6,663,19],[1201,6,963,19],[1,6,0,1],[3,4,8,11],[938,387,175,667],[1,0,6,1]];1320
110.c1;[1, 0, 0, -1, 1];[[4,3,9,7],[1057,6,531,19],[606,721,385,771],[991,6,0,1],[1315,6,1314,7],[661,6,663,19],[1201,6,963,19],[1,6,0,1],[3,4,8,11],[1,0,6,1]];1320
110.c2;[1, 0, 0, 9, -25];[[4,3,9,7],[1057,6,531,19],[991,6,0,1],[1315,6,1314,7],[661,6,663,19],[1201,6,963,19],[1,6,0,1],[3,4,8,11],[938,387,175,667],[1,0,6,1]];1320
116.b1;[0, 1, 0, -4, 4];[[205,6,267,19],[4,3,9,7],[343,6,342,7],[30,325,145,291],[175,6,177,19],[1,6,0,1],[3,4,8,11],[1,0,6,1]];348
116.b2;[0, 1, 0, 36, -76];[[205,6,267,19],[4,3,9,7],[343,6,342,7],[206,147,271,7],[175,6,177,19],[1,6,0,1],[3,4,8,11],[1,0,6,1]];348
124.a1;[0, 1, 0, -2, 1];[[1,0,6,1],[181,6,180,7],[4,3,9,7],[156,37,31,63],[3,4,8,11],[127,6,9,19],[1,6,0,1]];186
124.a2;[0, 1, 0, 18, -11];[[158,33,103,7],[1,0,6,1],[181,6,180,7],[4,3,9,7],[3,4,8,11],[127,6,9,19],[1,6,0,1]];186
140.a1;[0, 1, 0, -805, -9065];[[1,0,6,1],[4,3,9,7],[3,4,8,11],[127,6,171,19],[31,6,93,19],[38,177,115,7],[1,6,0,1],[205,6,204,7]];210
140.a2;[0, 1, 0, -5, -25];[[1,0,6,1],[4,3,9,7],[3,4,8,11],[127,6,171,19],[36,181,175,141],[31,6,93,19],[1,6,0,1],[205,6,204,7]];210
142.e1;[1, 0, 0, -58, -170];[[433,6,1299,19],[3,4,8,11],[4,3,9,7],[853,6,855,19],[1,0,6,1],[74,1635,223,859],[1699,6,1698,7],[1279,6,429,19],[1,6,0,1]];1704
142.e2;[1, 0, 0, -8, 8];[[433,6,1299,19],[3,4,8,11],[853,6,855,19],[4,3,9,7],[1,0,6,1],[1350,361,1633,1563],[1699,6,1698,7],[1279,6,429,19],[1,6,0,1]];1704
153.b1;[0, 0, 1, -534, 4752];[[37,6,9,19],[82,15,101,50],[1,0,6,1],[4,3,9,7],[3,4,8,11],[97,6,96,7],[1,6,0,1]];102
153.b2;[0, 0, 1, 6, 27];[[37,6,9,19],[1,0,6,1],[4,3,9,7],[3,4,8,11],[84,11,65,66],[97,6,96,7],[1,6,0,1]];102
170.c1;[1, 0, 1, -3, 6];[[4,3,9,7],[817,6,411,19],[2035,6,2034,7],[511,6,1533,19],[1021,6,1023,19],[241,6,723,19],[1,6,0,1],[3,4,8,11],[1446,601,1105,171],[1,0,6,1]];2040
170.c2;[1, 0, 1, 22, -164];[[4,3,9,7],[817,6,411,19],[2035,6,2034,7],[511,6,1533,19],[1021,6,1023,19],[241,6,723,19],[1,6,0,1],[3,4,8,11],[938,1107,775,1027],[1,0,6,1]];2040
170.e1;[1, 0, 0, -6641, -215575];[[4,3,9,7],[817,6,411,19],[2035,6,2034,7],[511,6,1533,19],[1021,6,1023,19],[241,6,723,19],[1,6,0,1],[3,4,8,11],[938,1107,775,1027],[1,0,6,1]];2040
170.e2;[1, 0, 0, 399, -919];[[4,3,9,7],[817,6,411,19],[2035,6,2034,7],[511,6,1533,19],[1021,6,1023,19],[241,6,723,19],[1,6,0,1],[3,4,8,11],[1446,601,1105,171],[1,0,6,1]];2040
172.a1;[0, 1, 0, -13, 15];[[175,6,9,19],[3,4,8,11],[4,3,9,7],[216,49,43,87],[1,0,6,1],[253,6,252,7],[1,6,0,1]];258
172.a2;[0, 1, 0, 67, 79];[[175,6,9,19],[3,4,8,11],[4,3,9,7],[1,0,6,1],[253,6,252,7],[218,45,139,7],[1,6,0,1]];258
174.b1;[1, 0, 1, -7705, 1226492];[[349,6,351,19],[3,4,8,11],[4,3,9,7],[175,6,0,1],[1,0,6,1],[553,6,267,19],[691,6,690,7],[30,673,235,222],[1,6,0,1]];696
174.b2;[1, 0, 1, 68840, -31810330];[[4,3,9,7],[175,6,0,1],[554,147,1,610],[691,6,690,7],[1,6,0,1],[3,4,8,11],[349,6,351,19],[553,6,267,19],[1,0,6,1]];696
176.a1;[0, -1, 0, -77, 289];[[1,0,6,1],[4,3,9,7],[3,4,8,11],[118,75,89,125],[71,126,72,125],[65,0,0,131],[1,6,0,1],[13,6,39,19],[127,6,126,7]];132
176.a2;[0, -1, 0, 3, 1];[[1,0,6,1],[4,3,9,7],[3,4,8,11],[71,126,72,125],[65,0,0,131],[12,61,55,45],[1,6,0,1],[13,6,39,19],[127,6,126,7]];132
178.b1;[1, 0, 0, -554, -5068];[[4,3,9,7],[535,6,537,19],[626,447,811,7],[1,6,0,1],[1063,6,1062,7],[181,6,543,19],[3,4,8,11],[1,0,6,1]];1068
