242.a1;[1, 0, 1, -6295, -197958];[[15,19,17,20],[19,12,9,1],[13,9,15,4],[13,12,12,13],[5,2,10,9],[4,9,3,7],[17,12,4,1],[1,0,12,1],[1,12,0,1]];24
242.a2;[1, 0, 1, 360, -970];[[17,8,0,1],[15,19,17,20],[19,12,9,1],[13,9,15,4],[13,12,12,13],[5,2,10,9],[4,9,3,7],[1,0,12,1],[1,12,0,1]];24
242.b1;[1, 0, 0, -52, 144];[[5,2,226,249],[67,12,33,1],[89,12,220,1],[4,9,3,7],[133,9,135,28],[1,12,0,1],[1,0,12,1],[253,12,252,13],[249,5,223,4]];264
242.b2;[1, 0, 0, 3, 1];[[5,2,226,249],[67,12,33,1],[4,9,3,7],[185,8,72,25],[133,9,135,28],[1,0,12,1],[1,12,0,1],[253,12,252,13],[249,5,223,4]];264
1014.c1;[1, 0, 1, -10482, 722308];[[1,12,0,1],[13,12,12,13],[4,9,3,7],[15,19,17,20],[5,5,15,4],[13,9,15,4],[1,0,12,1],[5,2,10,9],[19,12,9,1]];24
1014.c2;[1, 0, 1, 88383, -13514252];[[15,19,17,20],[19,12,9,1],[13,9,15,4],[13,12,12,13],[5,2,10,9],[5,9,19,4],[4,9,3,7],[1,0,12,1],[1,12,0,1]];24
1014.f1;[1, 0, 0, -62, 324];[[1,0,12,1],[301,12,300,13],[269,5,111,4],[57,5,79,4],[4,9,3,7],[1,12,0,1],[235,12,273,1],[157,9,159,28],[5,2,274,297]];312
1014.f2;[1, 0, 0, 523, -6111];[[53,9,211,28],[1,0,12,1],[301,12,300,13],[57,5,79,4],[4,9,3,7],[1,12,0,1],[235,12,273,1],[157,9,159,28],[5,2,274,297]];312
1058.a1;[1, 0, 1, -115, 462];[[185,12,184,1],[4,9,3,7],[265,12,264,13],[139,12,69,1],[1,12,0,1],[1,0,12,1],[5,2,238,261],[45,5,127,4]];276
1058.a2;[1, 0, 1, 0, 2];[[4,9,3,7],[265,12,264,13],[139,12,69,1],[1,12,0,1],[1,0,12,1],[101,8,120,25],[5,2,238,261],[45,5,127,4]];276
1058.b1;[1, 0, 1, -60582, -5745352];[[3,7,5,8],[7,0,9,1],[5,0,4,1],[4,9,3,7],[5,2,10,9]];12
1058.b2;[1, 0, 1, 253, -26862];[[3,7,5,8],[7,0,9,1],[5,8,0,1],[4,9,3,7],[5,2,10,9]];12
1134.d1;[1, -1, 0, -663, -16867];[[1,12,0,1],[85,9,87,28],[64,9,129,28],[19,163,105,164],[4,9,3,7],[157,12,156,13],[73,9,51,28],[1,0,12,1],[5,2,130,153]];168
1134.d2;[1, -1, 0, 72, 528];[[1,12,0,1],[85,9,87,28],[4,9,3,7],[43,12,105,1],[157,12,156,13],[65,8,0,25],[73,9,51,28],[1,0,12,1],[5,2,130,153]];168
1134.e1;[1, -1, 1, -74, 649];[[1,12,0,1],[85,9,87,28],[64,9,129,28],[4,9,3,7],[157,12,156,13],[73,9,51,28],[1,0,12,1],[149,5,63,4],[5,2,130,153]];168
1134.e2;[1, -1, 1, 646, -14903];[[1,12,0,1],[85,9,87,28],[103,160,0,143],[4,9,3,7],[43,12,105,1],[157,12,156,13],[73,9,51,28],[1,0,12,1],[5,2,130,153]];168
1452.g1;[0, 1, 0, -5334204, 4740124068];[[119,0,0,263],[253,12,252,13],[5,2,226,249],[1,0,12,1],[221,33,187,100],[4,9,3,7],[1,12,0,1],[67,132,33,1],[133,33,231,100]];264
1452.g2;[0, 1, 0, -63444, 6981588];[[5,2,226,249],[4,9,3,7],[133,33,231,100],[1,12,0,1],[1,0,12,1],[232,33,33,100],[253,12,252,13],[221,77,231,100],[119,0,0,263]];264
1452.h1;[0, 1, 0, -44084, -3577356];[[19,12,9,1],[13,9,15,4],[13,12,12,13],[5,2,10,9],[5,9,19,4],[4,9,3,7],[1,0,12,1],[1,12,0,1]];24
1452.h2;[0, 1, 0, -524, -5436];[[1,12,0,1],[13,12,12,13],[4,9,3,7],[5,5,15,4],[16,9,9,4],[13,9,15,4],[1,0,12,1],[5,2,10,9]];24
1782.a1;[1, -1, 0, -476406, 126684276];[[5,2,226,249],[67,12,33,1],[4,9,3,7],[185,8,72,25],[133,9,135,28],[1,12,0,1],[1,0,12,1],[253,12,252,13],[145,9,171,28]];264
1782.a2;[1, -1, 0, -434661, 149758613];[[211,259,81,260],[145,9,171,28],[253,12,252,13],[133,9,135,28],[5,2,226,249],[1,0,12,1],[4,9,3,7],[1,12,0,1],[232,9,201,28]];264
1782.l1;[1, -1, 1, -4287656, -3416187797];[[5,2,226,249],[67,12,33,1],[4,9,3,7],[133,9,135,28],[1,12,0,1],[1,0,12,1],[253,12,252,13],[145,9,171,28],[79,256,192,239]];264
1782.l2;[1, -1, 1, -48296, -5530517];[[5,2,226,249],[4,9,3,7],[53,5,183,4],[232,9,201,28],[133,9,135,28],[1,12,0,1],[1,0,12,1],[253,12,252,13],[145,9,171,28]];264
1936.j1;[0, -1, 0, -100712, 12669296];[[15,19,17,20],[5,12,15,23],[13,9,15,4],[13,12,12,13],[5,2,10,9],[4,9,3,7],[17,12,4,1],[1,0,12,1],[1,12,0,1]];24
1936.j2;[0, -1, 0, 5768, 62064];[[17,8,0,1],[15,19,17,20],[5,12,15,23],[13,9,15,4],[13,12,12,13],[5,2,10,9],[4,9,3,7],[1,0,12,1],[1,12,0,1]];24
1936.k1;[0, -1, 0, -832, -9216];[[5,2,226,249],[89,12,220,1],[4,9,3,7],[133,9,135,28],[197,252,231,263],[1,12,0,1],[1,0,12,1],[253,12,252,13],[249,5,223,4]];264
1936.k2;[0, -1, 0, 48, -64];[[249,5,223,4],[197,252,231,263],[253,12,252,13],[133,9,135,28],[5,2,226,249],[1,0,12,1],[4,9,3,7],[185,8,72,25],[1,12,0,1]];264
2178.f1;[1, -1, 0, -468, -3888];[[5,2,226,249],[175,252,44,263],[67,12,33,1],[4,9,3,7],[133,9,135,28],[1,12,0,1],[1,0,12,1],[253,12,252,13],[249,5,223,4]];264
2178.f2;[1, -1, 0, 27, -27];[[5,2,226,249],[67,12,33,1],[4,9,3,7],[133,9,135,28],[1,12,0,1],[1,0,12,1],[253,12,252,13],[249,5,223,4],[79,256,192,239]];264
2178.l1;[1, -1, 1, -56651, 5344859];[[15,19,17,20],[19,12,9,1],[13,9,15,4],[13,12,12,13],[5,2,10,9],[7,12,20,23],[4,9,3,7],[1,0,12,1],[1,12,0,1]];24
2178.l2;[1, -1, 1, 3244, 26183];[[15,19,17,20],[19,12,9,1],[13,9,15,4],[13,12,12,13],[5,2,10,9],[7,16,0,23],[4,9,3,7],[1,0,12,1],[1,12,0,1]];24
2366.a1;[1, 0, 1, -680, 6762];[[1,12,0,1],[73,12,72,13],[4,9,3,7],[65,8,0,25],[5,2,46,69],[73,9,51,28],[1,0,12,1],[43,12,21,1]];84
2366.a2;[1, 0, 1, 165, 22310];[[1,12,0,1],[73,12,72,13],[4,9,3,7],[5,2,46,69],[73,9,51,28],[29,12,28,1],[1,0,12,1],[43,12,21,1]];84
2366.k1;[1, 0, 0, -114839, 14971501];[[547,936,273,1],[1081,12,1080,13],[157,429,975,196],[1,0,12,1],[5,2,1054,1077],[4,9,3,7],[1,12,0,1],[167,0,0,1091],[989,260,0,781]];1092
2366.k2;[1, 0, 0, 27966, 48987652];[[547,936,273,1],[1081,12,1080,13],[157,429,975,196],[1,0,12,1],[365,936,364,1],[5,2,1054,1077],[4,9,3,7],[1,12,0,1],[167,0,0,1091]];1092
