1944.e1;[0, 0, 0, -243, 1134];[[1,18,0,1],[10,7,55,53],[1,0,18,1],[10,9,27,64],[63,11,8,47],[46,9,9,64],[11,12,26,35],[55,18,54,19]];72
1944.f1;[0, 0, 0, -27, -42];[[10,9,27,64],[9,61,64,25],[10,7,55,53],[1,18,0,1],[46,9,9,64],[55,18,54,19],[11,12,26,35],[1,0,18,1]];72
3888.g1;[0, 0, 0, -243, -1134];[[1,18,0,1],[26,63,63,8],[10,7,55,53],[1,0,18,1],[10,9,27,64],[63,11,8,47],[55,18,54,19],[11,12,26,35]];72
3888.p1;[0, 0, 0, -27, 42];[[26,63,63,8],[10,9,27,64],[9,61,64,25],[10,7,55,53],[1,18,0,1],[55,18,54,19],[11,12,26,35],[1,0,18,1]];72
6075.b1;[0, 0, 1, -30375, 2037656];[[17,0,0,17],[11,12,8,17],[10,7,1,17],[9,11,8,11]];18
6075.d1;[0, 0, 1, -135, -604];[[11,12,8,17],[10,7,1,17],[9,7,10,7]];18
6075.bh1;[0, 0, 1, -1215, 16301];[[11,12,8,17],[10,7,1,17],[9,11,8,11]];18
6075.bi1;[0, 0, 1, -3375, -75469];[[17,0,0,17],[11,12,8,17],[10,7,1,17],[9,7,10,7]];18
7776.e1;[0, 0, 0, -48843, -4154814];[[1,18,0,1],[26,63,63,8],[10,7,55,53],[1,0,18,1],[10,9,27,64],[63,11,8,47],[55,18,54,19],[11,12,26,35]];72
7776.h1;[0, 0, 0, -48843, 4154814];[[1,18,0,1],[10,7,55,53],[1,0,18,1],[10,9,27,64],[63,11,8,47],[46,9,9,64],[11,12,26,35],[55,18,54,19]];72
7776.i1;[0, 0, 0, -5427, 153882];[[26,63,63,8],[10,9,27,64],[9,61,64,25],[10,7,55,53],[1,18,0,1],[55,18,54,19],[11,12,26,35],[1,0,18,1]];72
7776.l1;[0, 0, 0, -5427, -153882];[[10,9,27,64],[9,61,64,25],[10,7,55,53],[1,18,0,1],[46,9,9,64],[55,18,54,19],[11,12,26,35],[1,0,18,1]];72
15552.q1;[0, 0, 0, -21708, 1231056];[[26,63,63,8],[9,61,64,25],[10,7,55,53],[1,18,0,1],[62,63,45,8],[55,18,54,19],[1,0,18,1],[11,12,26,35]];72
15552.s1;[0, 0, 0, -108, 336];[[26,63,63,8],[9,61,64,25],[10,7,55,53],[1,18,0,1],[62,63,45,8],[55,18,54,19],[1,0,18,1],[11,12,26,35]];72
15552.t1;[0, 0, 0, -108, -336];[[1,18,0,1],[9,61,64,25],[10,7,55,53],[1,0,18,1],[62,63,45,8],[46,9,9,64],[11,12,26,35],[55,18,54,19]];72
15552.v1;[0, 0, 0, -21708, -1231056];[[1,18,0,1],[9,61,64,25],[10,7,55,53],[1,0,18,1],[62,63,45,8],[46,9,9,64],[11,12,26,35],[55,18,54,19]];72
15552.bm1;[0, 0, 0, -195372, -33238512];[[1,18,0,1],[26,63,63,8],[10,7,55,53],[1,0,18,1],[62,63,45,8],[63,11,8,47],[55,18,54,19],[11,12,26,35]];72
15552.bo1;[0, 0, 0, -972, 9072];[[1,18,0,1],[10,7,55,53],[1,0,18,1],[62,63,45,8],[63,11,8,47],[55,18,54,19],[11,12,26,35],[46,9,9,64]];72
15552.bp1;[0, 0, 0, -972, -9072];[[1,18,0,1],[26,63,63,8],[10,7,55,53],[1,0,18,1],[62,63,45,8],[63,11,8,47],[55,18,54,19],[11,12,26,35]];72
15552.br1;[0, 0, 0, -195372, 33238512];[[1,18,0,1],[10,7,55,53],[1,0,18,1],[62,63,45,8],[63,11,8,47],[55,18,54,19],[11,12,26,35],[46,9,9,64]];72
48600.o1;[0, 0, 0, -675, -5250];[[71,0,0,71],[1,18,0,1],[9,61,64,25],[10,7,55,53],[1,0,18,1],[10,9,27,64],[46,9,9,64],[11,12,26,35],[55,18,54,19]];72
48600.s1;[0, 0, 0, -6075, 141750];[[71,0,0,71],[1,18,0,1],[10,7,55,53],[1,0,18,1],[10,9,27,64],[63,11,8,47],[46,9,9,64],[11,12,26,35],[55,18,54,19]];72
62208.e1;[0, 0, 0, -1458, -21384];[[1,18,0,1],[10,7,55,53],[1,0,18,1],[10,9,27,64],[63,11,8,47],[46,9,9,64],[11,12,26,35],[55,18,54,19]];72
62208.f1;[0, 0, 0, -648, 6336];[[1,18,0,1],[9,61,64,25],[10,7,55,53],[1,0,18,1],[62,63,45,8],[46,9,9,64],[11,12,26,35],[55,18,54,19]];72
62208.k1;[0, 0, 0, -1458, 21384];[[1,18,0,1],[26,63,63,8],[10,7,55,53],[1,0,18,1],[10,9,27,64],[63,11,8,47],[55,18,54,19],[11,12,26,35]];72
62208.l1;[0, 0, 0, -648, -6336];[[26,63,63,8],[9,61,64,25],[10,7,55,53],[1,18,0,1],[62,63,45,8],[55,18,54,19],[1,0,18,1],[11,12,26,35]];72
62208.m1;[0, 0, 0, -162, 792];[[10,9,27,64],[9,61,64,25],[10,7,55,53],[1,18,0,1],[46,9,9,64],[55,18,54,19],[11,12,26,35],[1,0,18,1]];72
62208.n1;[0, 0, 0, -5832, -171072];[[1,18,0,1],[10,7,55,53],[1,0,18,1],[62,63,45,8],[63,11,8,47],[55,18,54,19],[11,12,26,35],[46,9,9,64]];72
62208.s1;[0, 0, 0, -162, -792];[[26,63,63,8],[10,9,27,64],[9,61,64,25],[10,7,55,53],[1,18,0,1],[55,18,54,19],[11,12,26,35],[1,0,18,1]];72
62208.t1;[0, 0, 0, -5832, 171072];[[1,18,0,1],[26,63,63,8],[10,7,55,53],[1,0,18,1],[62,63,45,8],[63,11,8,47],[55,18,54,19],[11,12,26,35]];72
95256.k1;[0, 0, 0, -1323, 14406];[[71,0,0,71],[1,18,0,1],[9,61,64,25],[10,7,55,53],[1,0,18,1],[10,9,27,64],[46,9,9,64],[11,12,26,35],[55,18,54,19]];72
95256.t1;[0, 0, 0, -11907, -388962];[[71,0,0,71],[1,18,0,1],[10,7,55,53],[1,0,18,1],[10,9,27,64],[63,11,8,47],[46,9,9,64],[11,12,26,35],[55,18,54,19]];72
97200.cr1;[0, 0, 0, -54000, 4830000];[[8,11,17,1],[17,0,0,17],[7,6,10,1],[9,7,10,7]];18
97200.cw1;[0, 0, 0, -6075, -141750];[[71,0,0,71],[1,18,0,1],[26,63,63,8],[10,7,55,53],[1,0,18,1],[10,9,27,64],[63,11,8,47],[55,18,54,19],[11,12,26,35]];72
97200.cx1;[0, 0, 0, -2160, 38640];[[8,11,17,1],[17,0,0,17],[7,6,10,1],[9,7,10,7]];18
97200.da1;[0, 0, 0, -486000, -130410000];[[8,11,17,1],[17,0,0,17],[7,6,10,1],[9,11,8,11]];18
97200.df1;[0, 0, 0, -19440, -1043280];[[8,11,17,1],[17,0,0,17],[7,6,10,1],[9,11,8,11]];18
97200.dg1;[0, 0, 0, -675, 5250];[[71,0,0,71],[1,18,0,1],[9,61,64,25],[26,63,63,8],[10,7,55,53],[1,0,18,1],[10,9,27,64],[55,18,54,19],[11,12,26,35]];72
190512.bu1;[0, 0, 0, -1323, -14406];[[71,0,0,71],[1,18,0,1],[9,61,64,25],[26,63,63,8],[10,7,55,53],[1,0,18,1],[10,9,27,64],[55,18,54,19],[11,12,26,35]];72
190512.dx1;[0, 0, 0, -11907, 388962];[[71,0,0,71],[1,18,0,1],[26,63,63,8],[10,7,55,53],[1,0,18,1],[10,9,27,64],[63,11,8,47],[55,18,54,19],[11,12,26,35]];72
194400.c1;[0, 0, 0, -135675, -19235250];[[71,0,0,71],[1,18,0,1],[9,61,64,25],[10,7,55,53],[1,0,18,1],[10,9,27,64],[46,9,9,64],[11,12,26,35],[55,18,54,19]];72
194400.d1;[0, 0, 0, -1221075, 519351750];[[71,0,0,71],[1,18,0,1],[10,7,55,53],[1,0,18,1],[10,9,27,64],[63,11,8,47],[46,9,9,64],[11,12,26,35],[55,18,54,19]];72
194400.ee1;[0, 0, 0, -1221075, -519351750];[[71,0,0,71],[1,18,0,1],[26,63,63,8],[10,7,55,53],[1,0,18,1],[10,9,27,64],[63,11,8,47],[55,18,54,19],[11,12,26,35]];72
194400.ef1;[0, 0, 0, -135675, 19235250];[[71,0,0,71],[1,18,0,1],[9,61,64,25],[26,63,63,8],[10,7,55,53],[1,0,18,1],[10,9,27,64],[55,18,54,19],[11,12,26,35]];72
235224.v1;[0, 0, 0, -29403, -1509354];[[71,0,0,71],[1,18,0,1],[10,7,55,53],[1,0,18,1],[10,9,27,64],[63,11,8,47],[46,9,9,64],[11,12,26,35],[55,18,54,19]];72
235224.bc1;[0, 0, 0, -3267, 55902];[[71,0,0,71],[1,18,0,1],[9,61,64,25],[10,7,55,53],[1,0,18,1],[10,9,27,64],[46,9,9,64],[11,12,26,35],[55,18,54,19]];72
297675.e1;[0, 0, 1, -1488375, -698916094];[[17,0,0,17],[11,12,8,17],[10,7,1,17],[9,11,8,11]];18
297675.g1;[0, 0, 1, -6615, 207086];[[17,0,0,17],[11,12,8,17],[10,7,1,17],[9,7,10,7]];18
297675.em1;[0, 0, 1, -59535, -5591329];[[17,0,0,17],[11,12,8,17],[10,7,1,17],[9,11,8,11]];18
297675.eq1;[0, 0, 1, -165375, 25885781];[[17,0,0,17],[11,12,8,17],[10,7,1,17],[9,7,10,7]];18
328536.ba1;[0, 0, 0, -4563, -92274];[[71,0,0,71],[1,18,0,1],[9,61,64,25],[10,7,55,53],[1,0,18,1],[10,9,27,64],[46,9,9,64],[55,18,54,19],[11,12,26,35]];72
328536.bo1;[0, 0, 0, -41067, 2491398];[[71,0,0,71],[1,18,0,1],[10,7,55,53],[1,0,18,1],[10,9,27,64],[63,11,8,47],[46,9,9,64],[55,18,54,19],[11,12,26,35]];72
381024.be1;[0, 0, 0, -265923, 52781526];[[71,0,0,71],[1,18,0,1],[9,61,64,25],[10,7,55,53],[1,0,18,1],[10,9,27,64],[46,9,9,64],[11,12,26,35],[55,18,54,19]];72
381024.bf1;[0, 0, 0, -265923, -52781526];[[71,0,0,71],[1,18,0,1],[9,61,64,25],[26,63,63,8],[10,7,55,53],[1,0,18,1],[10,9,27,64],[55,18,54,19],[11,12,26,35]];72
381024.bw1;[0, 0, 0, -2393307, 1425101202];[[71,0,0,71],[1,18,0,1],[26,63,63,8],[10,7,55,53],[1,0,18,1],[10,9,27,64],[63,11,8,47],[55,18,54,19],[11,12,26,35]];72
381024.bx1;[0, 0, 0, -2393307, -1425101202];[[71,0,0,71],[1,18,0,1],[10,7,55,53],[1,0,18,1],[10,9,27,64],[63,11,8,47],[46,9,9,64],[11,12,26,35],[55,18,54,19]];72
388800.y1;[0, 0, 0, -4884300, 4154814000];[[71,0,0,71],[1,18,0,1],[10,7,55,53],[1,0,18,1],[62,63,45,8],[63,11,8,47],[46,9,9,64],[11,12,26,35],[55,18,54,19]];72
388800.bj1;[0, 0, 0, -542700, -153882000];[[71,0,0,71],[1,18,0,1],[9,61,64,25],[10,7,55,53],[1,0,18,1],[62,63,45,8],[11,12,26,35],[46,9,9,64],[55,18,54,19]];72
388800.ha1;[0, 0, 0, -4860, -130410];[[17,0,0,17],[11,12,8,17],[10,7,1,17],[9,11,8,11]];18
388800.hb1;[0, 0, 0, -24300, 1134000];[[71,0,0,71],[1,18,0,1],[10,7,55,53],[1,0,18,1],[62,63,45,8],[63,11,8,47],[46,9,9,64],[11,12,26,35],[55,18,54,19]];72
388800.hc1;[0, 0, 0, -540, -4830];[[8,11,17,1],[17,0,0,17],[7,6,10,1],[9,7,10,7]];18
388800.hd1;[0, 0, 0, -2700, 42000];[[71,0,0,71],[1,18,0,1],[9,61,64,25],[26,63,63,8],[10,7,55,53],[1,0,18,1],[62,63,45,8],[55,18,54,19],[11,12,26,35]];72
388800.ho1;[0, 0, 0, -13500, -603750];[[8,11,17,1],[17,0,0,17],[7,6,10,1],[9,7,10,7]];18
388800.hp1;[0, 0, 0, -121500, -16301250];[[17,0,0,17],[11,12,8,17],[10,7,1,17],[9,11,8,11]];18
388800.hu1;[0, 0, 0, -24300, -1134000];[[71,0,0,71],[1,18,0,1],[26,63,63,8],[10,7,55,53],[1,0,18,1],[62,63,45,8],[63,11,8,47],[55,18,54,19],[11,12,26,35]];72
388800.hv1;[0, 0, 0, -4860, 130410];[[8,11,17,1],[17,0,0,17],[7,6,10,1],[9,11,8,11]];18
388800.hw1;[0, 0, 0, -2700, -42000];[[71,0,0,71],[1,18,0,1],[9,61,64,25],[10,7,55,53],[1,0,18,1],[62,63,45,8],[11,12,26,35],[46,9,9,64],[55,18,54,19]];72
388800.hx1;[0, 0, 0, -540, 4830];[[17,0,0,17],[11,12,8,17],[10,7,1,17],[9,7,10,7]];18
388800.ii1;[0, 0, 0, -13500, 603750];[[17,0,0,17],[11,12,8,17],[10,7,1,17],[9,7,10,7]];18
388800.ij1;[0, 0, 0, -121500, 16301250];[[8,11,17,1],[17,0,0,17],[7,6,10,1],[9,11,8,11]];18
388800.oa1;[0, 0, 0, -542700, 153882000];[[71,0,0,71],[1,18,0,1],[9,61,64,25],[26,63,63,8],[10,7,55,53],[1,0,18,1],[62,63,45,8],[55,18,54,19],[11,12,26,35]];72
