3240.c1;[0, 0, 0, -948, -11228];[[10,11,19,11],[10,17,7,9],[13,18,10,17],[14,13,15,8],[19,4,2,11]];20
3240.e1;[0, 0, 0, -8532, 303156];[[19,4,2,11],[10,3,13,11],[6,7,5,12],[13,18,10,17],[10,11,19,11],[19,0,0,19]];20
5780.b1;[0, 0, 0, -78608, -7683932];[[19,4,2,11],[10,3,13,11],[6,7,5,12],[10,11,19,11],[13,18,10,17],[19,0,0,19]];20
5780.c1;[0, 0, 0, -272, -1564];[[10,11,19,11],[10,17,7,9],[13,18,10,17],[14,13,15,8],[19,4,2,11]];20
6480.d1;[0, 0, 0, -948, 11228];[[19,4,2,11],[10,17,7,9],[6,7,5,12],[13,18,10,17],[10,11,19,11]];20
6480.s1;[0, 0, 0, -8532, -303156];[[19,4,2,11],[10,17,7,9],[6,7,5,12],[13,18,10,17],[10,11,19,11],[19,0,0,19]];20
6975.h1;[0, 0, 1, -71250, -7272344];[[3,10,631,37],[921,10,920,11],[871,10,635,51],[1,0,10,1],[4,5,15,19],[1,10,0,1],[1,289,93,94]];930
6975.i1;[0, 0, 1, -2850, -58179];[[3,10,631,37],[921,10,920,11],[871,10,635,51],[1,0,10,1],[4,5,15,19],[1,10,0,1],[1,289,93,94]];930
6975.m1;[0, 0, 1, -25650, 1570826];[[3,10,631,37],[921,10,920,11],[871,10,635,51],[1,0,10,1],[4,5,15,19],[1,10,0,1],[1,289,93,94]];930
6975.n1;[0, 0, 1, -641250, 196353281];[[3,10,631,37],[921,10,920,11],[871,10,635,51],[1,0,10,1],[4,5,15,19],[1,10,0,1],[1,289,93,94]];930
13475.j1;[0, 0, 1, -8750, 222031];[[443,10,341,37],[761,10,760,11],[211,10,285,51],[1,0,10,1],[4,5,15,19],[1,10,0,1],[1,549,693,694]];770
13475.k1;[0, 0, 1, -17150, -609254];[[443,10,341,37],[761,10,760,11],[211,10,285,51],[1,0,10,1],[4,5,15,19],[1,10,0,1],[1,549,693,694]];770
13475.l1;[0, 0, 1, -350, 1776];[[443,10,341,37],[761,10,760,11],[211,10,285,51],[1,0,10,1],[4,5,15,19],[1,10,0,1],[1,549,693,694]];770
13475.m1;[0, 0, 1, -428750, -76156719];[[443,10,341,37],[761,10,760,11],[211,10,285,51],[1,0,10,1],[4,5,15,19],[1,10,0,1],[1,549,693,694]];770
16200.m1;[0, 0, 0, -213300, 37894500];[[10,11,19,11],[10,17,7,9],[13,18,10,17],[14,13,15,8],[19,4,2,11]];20
16200.n1;[0, 0, 0, -23700, -1403500];[[19,4,2,11],[10,3,13,11],[13,18,10,17],[10,11,19,11],[14,13,15,8]];20
23120.s1;[0, 0, 0, -78608, 7683932];[[19,4,2,11],[10,17,7,9],[6,7,5,12],[10,11,19,11],[13,18,10,17],[19,0,0,19]];20
23120.x1;[0, 0, 0, -272, 1564];[[10,11,19,11],[10,17,7,9],[13,18,10,17],[14,13,15,8],[19,4,2,11]];20
25920.u1;[0, 0, 0, -34128, -2425248];[[19,4,2,11],[10,17,7,9],[10,9,1,9],[13,18,10,17],[14,13,15,8],[19,0,0,19]];20
25920.v1;[0, 0, 0, -34128, 2425248];[[19,4,2,11],[10,3,13,11],[10,9,1,9],[13,18,10,17],[14,13,15,8],[19,0,0,19]];20
25920.ck1;[0, 0, 0, -3792, -89824];[[10,11,19,11],[10,17,7,9],[13,18,10,17],[14,13,15,8],[19,4,2,11]];20
25920.cl1;[0, 0, 0, -3792, 89824];[[19,4,2,11],[10,17,7,9],[10,9,1,9],[13,18,10,17],[14,13,15,8],[19,0,0,19]];20
27225.j1;[1, -1, 1, -1066880, -423885338];[[3,13,23,2],[27,20,29,23],[19,18,18,25],[6,17,7,5],[29,0,0,29],[11,20,20,1]];30
27225.k1;[1, -1, 1, -220430, 39889072];[[1,20,20,11],[1,12,12,25],[11,25,5,6],[27,17,7,28],[25,12,12,19],[2,5,19,8]];30
27225.m1;[1, -1, 1, -2963555, 1964407822];[[1,12,12,25],[25,12,12,19],[28,25,11,22],[27,17,7,28],[29,0,0,29],[1,20,20,11],[11,25,5,6]];30
27225.n1;[1, -1, 1, -980, -11558];[[1,20,20,11],[1,12,12,25],[3,13,23,2],[11,25,5,6],[25,12,12,19],[28,25,11,22]];30
27225.bn1;[1, -1, 0, -118542, 15738971];[[3,13,23,2],[3,10,1,7],[19,18,18,25],[6,17,7,5],[29,0,0,29],[11,20,20,1]];30
27225.bo1;[1, -1, 0, -24492, -1469209];[[1,12,12,25],[1,20,20,11],[11,25,5,6],[25,12,12,19],[27,17,7,28],[28,25,11,22]];30
27225.bq1;[1, -1, 0, -26671992, -53012339209];[[1,12,12,25],[25,12,12,19],[27,17,7,28],[2,5,19,8],[29,0,0,29],[1,20,20,11],[11,25,5,6]];30
27225.br1;[1, -1, 0, -8817, 320876];[[1,20,20,11],[1,12,12,25],[3,13,23,2],[11,25,5,6],[25,12,12,19],[2,5,19,8]];30
28900.g1;[0, 0, 0, -1965200, -960491500];[[10,11,19,11],[10,17,7,9],[13,18,10,17],[14,13,15,8],[19,4,2,11]];20
28900.h1;[0, 0, 0, -6800, -195500];[[10,11,19,11],[10,17,7,9],[13,18,10,17],[14,13,15,8],[19,4,2,11]];20
32400.bv1;[0, 0, 0, -23700, 1403500];[[10,11,19,11],[10,17,7,9],[13,18,10,17],[14,13,15,8],[19,4,2,11]];20
32400.bw1;[0, 0, 0, -213300, -37894500];[[19,4,2,11],[10,17,7,9],[13,18,10,17],[10,11,19,11],[14,13,15,8],[19,0,0,19]];20
33975.k1;[0, 0, 1, -4417500, 3573389531];[[3,10,3031,37],[4521,10,4520,11],[3781,10,785,51],[1,1369,453,454],[1,0,10,1],[4,5,15,19],[1,10,0,1]];4530
33975.l1;[0, 0, 1, -176700, 28587116];[[3,10,3031,37],[4521,10,4520,11],[3781,10,785,51],[1,1369,453,454],[1,0,10,1],[4,5,15,19],[1,10,0,1]];4530
