1568.a1;[0, 1, 0, -3544, -82104];[[157,12,156,13],[7,12,144,79],[113,12,0,1],[1,6,6,37],[10,3,57,160],[68,137,65,160],[1,0,12,1],[1,12,0,1],[80,7,1,148],[9,8,124,129]];168
1568.a2;[0, 1, 0, -114, -2528];[[155,56,68,85],[157,12,156,13],[7,12,144,79],[113,12,0,1],[85,12,6,73],[1,6,6,37],[1,0,12,1],[80,7,1,148],[1,12,0,1],[9,8,124,129]];168
1568.c1;[0, 1, 0, -72, -260];[[157,12,156,13],[7,12,144,79],[113,12,0,1],[1,6,6,37],[10,3,57,160],[68,137,65,160],[1,0,12,1],[1,12,0,1],[80,7,1,148],[9,8,124,129]];168
1568.c2;[0, 1, 0, -2, -8];[[155,56,68,85],[157,12,156,13],[7,12,144,79],[113,12,0,1],[85,12,6,73],[1,6,6,37],[1,0,12,1],[80,7,1,148],[1,12,0,1],[9,8,124,129]];168
1568.g1;[0, -1, 0, -3544, 82104];[[157,12,156,13],[7,12,144,79],[113,12,0,1],[1,6,6,37],[10,3,57,160],[68,137,65,160],[1,0,12,1],[1,12,0,1],[80,7,1,148],[9,8,124,129]];168
1568.g2;[0, -1, 0, -114, 2528];[[155,56,68,85],[157,12,156,13],[7,12,144,79],[113,12,0,1],[85,12,6,73],[1,6,6,37],[1,0,12,1],[80,7,1,148],[1,12,0,1],[9,8,124,129]];168
1568.i1;[0, -1, 0, -72, 260];[[157,12,156,13],[7,12,144,79],[113,12,0,1],[12,1,155,6],[1,6,6,37],[68,137,65,160],[1,0,12,1],[80,7,1,148],[1,12,0,1],[9,8,124,129]];168
1568.i2;[0, -1, 0, -2, 8];[[155,56,68,85],[157,12,156,13],[7,12,144,79],[113,12,0,1],[87,4,2,3],[1,6,6,37],[1,0,12,1],[80,7,1,148],[1,12,0,1],[9,8,124,129]];168
2057.c1;[0, -1, 1, 37, 76];[[1,18,0,1],[1507,3002,1596,839],[10,9,81,73],[2179,18,2781,163],[3349,18,3348,19],[11,10,1531,1],[17,18,84,89],[1,0,18,1],[13,6,3186,3283]];3366
2057.d1;[0, -1, 1, 4437, -119285];[[1,18,0,1],[1594,9,585,3358],[1507,3002,1596,839],[10,9,81,73],[3349,18,3348,19],[3062,1,2161,10],[17,18,84,89],[1,0,18,1],[13,6,3186,3283]];3366
