19.a1;[0, 1, 1, -769, -8470];[[31,36,334,421],[1,54,0,1],[937,75,627,92],[973,54,972,55],[1,0,54,1],[28,27,729,703],[70,45,385,472]];1026
19.a2;[0, 1, 1, -9, -15];[[43,30,840,85],[892,27,15,676],[935,790,714,553],[973,54,972,55],[1,27,27,730],[1,54,0,1],[19,54,792,469],[1,0,54,1]];1026
19.a3;[0, 1, 1, 1, 0];[[31,36,334,421],[994,9,689,790],[1,54,0,1],[973,54,972,55],[149,681,271,448],[1,0,54,1],[28,27,729,703]];1026
37.b1;[0, 1, 1, -1873, -31833];[[31,36,172,1231],[1801,129,1491,1226],[1,54,0,1],[1,0,54,1],[772,45,331,580],[1945,54,1944,55],[28,27,729,703]];1998
37.b2;[0, 1, 1, -23, -50];[[19,54,576,901],[1,27,27,730],[43,30,1704,1003],[1799,844,984,1039],[1,54,0,1],[352,27,717,1648],[1,0,54,1],[1945,54,1944,55]];1998
37.b3;[0, 1, 1, -3, 1];[[31,36,172,1231],[257,1275,973,1312],[1,54,0,1],[1,0,54,1],[562,9,1013,790],[1945,54,1944,55],[28,27,729,703]];1998
38.a1;[1, 0, 1, -86, -2456];[[28,27,1521,3592],[937,75,1653,2144],[31,36,2386,1447],[1,54,0,1],[688,9,791,664],[28,27,729,703],[3079,54,0,1],[4051,54,4050,55],[1,0,54,1]];4104
38.a2;[1, 0, 1, -16, 22];[[3227,681,2323,2500],[28,27,1521,3592],[31,36,2386,1447],[1,54,0,1],[28,27,729,703],[3079,54,0,1],[4051,54,4050,55],[1,0,54,1],[484,45,3019,1354]];4104
38.a3;[1, 0, 1, 9, 90];[[19,54,792,3547],[892,27,2373,622],[2509,3512,912,2813],[1,27,27,730],[1,54,0,1],[28,27,2025,4078],[3079,54,0,1],[1,0,54,1],[4051,54,4050,55],[43,30,3918,1111]];4104
171.b1;[0, 0, 1, -6924, 221760];[[31,36,334,421],[89,951,399,934],[1,54,0,1],[973,54,972,55],[1,0,54,1],[28,27,729,703],[70,45,385,472]];1026
171.b2;[0, 0, 1, -84, 315];[[43,30,840,85],[892,27,15,676],[91,236,312,473],[973,54,972,55],[1,27,27,730],[1,54,0,1],[19,54,792,469],[1,0,54,1]];1026
171.b3;[0, 0, 1, 6, 0];[[31,36,334,421],[994,9,689,790],[1,54,0,1],[973,54,972,55],[877,345,755,578],[1,0,54,1],[28,27,729,703]];1026
304.c1;[0, -1, 0, -1368, 157168];[[28,27,1521,3592],[937,75,1653,2144],[31,36,2386,1447],[1,54,0,1],[688,9,791,664],[1025,4050,0,4103],[28,27,729,703],[4051,54,4050,55],[1,0,54,1]];4104
304.c2;[0, -1, 0, -248, -1424];[[3227,681,2323,2500],[28,27,1521,3592],[31,36,2386,1447],[1,54,0,1],[1025,4050,0,4103],[28,27,729,703],[4051,54,4050,55],[1,0,54,1],[484,45,3019,1354]];4104
304.c3;[0, -1, 0, 152, -5776];[[19,54,792,3547],[892,27,2373,622],[2509,3512,912,2813],[1,27,27,730],[1,54,0,1],[28,27,2025,4078],[1025,4050,0,4103],[4051,54,4050,55],[1,0,54,1],[43,30,3918,1111]];4104
304.f1;[0, -1, 0, -12309, 529757];[[1999,54,1998,55],[1025,0,0,2051],[2021,2016,1718,1631],[1,54,0,1],[28,27,729,703],[1982,2007,1667,1580],[31,36,334,1447],[1115,1977,1425,1960],[1,0,54,1],[1079,1998,1080,1997]];2052
304.f2;[0, -1, 0, -149, 797];[[1999,54,1998,55],[1025,0,0,2051],[2009,2022,1212,1967],[1160,2025,2037,1376],[2033,1998,1260,1583],[1,27,27,730],[1117,1262,1338,1499],[1,54,0,1],[43,30,1866,1111],[19,54,792,1495],[1,0,54,1],[1079,1998,1080,1997]];2052
304.f3;[0, -1, 0, 11, -3];[[149,681,271,448],[1999,54,1998,55],[1025,0,0,2051],[2021,2016,1718,1631],[1,54,0,1],[1058,2043,1363,1262],[28,27,729,703],[31,36,334,1447],[1,0,54,1],[1079,1998,1080,1997]];2052
326.a1;[1, 0, 1, -14210, -653100];[[28768,9,8999,664],[28,27,17073,34696],[7849,507,34485,27848],[35155,54,35154,55],[1,54,0,1],[28,27,25875,34696],[31,36,29386,28447],[1,0,54,1],[28,27,729,703]];35208
326.a2;[1, 0, 1, -355, 1182];[[19,54,27792,14131],[28,27,17577,35182],[1,27,27,730],[1,54,0,1],[35155,54,35154,55],[30700,27,10581,622],[28,27,26379,35182],[43,30,30918,32215],[1,0,54,1],[21517,17984,7824,653]];35208
326.a3;[1, 0, 1, -300, 1970];[[28,27,17073,34696],[26836,45,16843,25978],[35155,54,35154,55],[1,54,0,1],[28,27,25875,34696],[31,36,29386,28447],[27419,5433,5563,33820],[1,0,54,1],[28,27,729,703]];35208
333.b1;[0, 0, 1, -16860, 842625];[[31,36,172,1231],[197,1869,507,772],[1,54,0,1],[1,0,54,1],[772,45,331,580],[1945,54,1944,55],[28,27,729,703]];1998
333.b2;[0, 0, 1, -210, 1134];[[19,54,576,901],[1,27,27,730],[43,30,1704,1003],[1,54,0,1],[352,27,717,1648],[1,0,54,1],[199,1154,1014,959],[1945,54,1944,55]];1998
333.b3;[0, 0, 1, -30, -63];[[31,36,172,1231],[1,54,0,1],[1,0,54,1],[1741,723,1025,686],[562,9,1013,790],[1945,54,1944,55],[28,27,729,703]];1998
342.e1;[1, -1, 1, -770, 66305];[[28,27,1521,3592],[31,36,2386,1447],[1,54,0,1],[688,9,791,664],[28,27,729,703],[3167,4029,2451,1960],[3079,54,0,1],[4051,54,4050,55],[1,0,54,1]];4104
342.e2;[1, -1, 1, -140, -601];[[31,36,2386,1447],[877,3423,1781,1604],[1,54,0,1],[2053,54,2061,487],[28,27,729,703],[1969,18,2101,3595],[3079,54,0,1],[4051,54,4050,55],[1,0,54,1]];4104
342.e3;[1, -1, 1, 85, -2437];[[19,54,792,3547],[1595,592,3192,1291],[892,27,2373,622],[1,27,27,730],[1,54,0,1],[28,27,2025,4078],[3079,54,0,1],[4051,54,4050,55],[1,0,54,1],[43,30,3918,1111]];4104
361.b1;[0, -1, 1, -277729, 56427893];[[31,36,334,421],[1,54,0,1],[937,75,627,92],[973,54,972,55],[1,0,54,1],[956,981,641,554],[28,27,729,703]];1026
361.b2;[0, -1, 1, -3369, 81208];[[43,30,840,85],[935,790,714,553],[973,54,972,55],[1,27,27,730],[1,54,0,1],[19,54,792,469],[134,999,1011,350],[1,0,54,1]];1026
361.b3;[0, -1, 1, 241, -17];[[149,681,271,448],[973,54,972,55],[1,54,0,1],[28,27,729,703],[31,36,334,421],[32,1017,337,236],[1,0,54,1]];1026
