338.b1;[1, 1, 0, -54421, 4945517];[[16,375,375,1306],[781,0,0,781],[481,480,1080,481],[1351,630,0,1351],[1,0,1500,1],[1511,855,1365,1556],[781,1248,300,781],[937,150,0,1],[781,150,795,691],[657,1367,250,783],[521,150,0,1],[1081,0,0,241],[1,0,30,1],[361,1410,750,181],[1,0,1080,1]];1560
338.b2;[1, 1, 0, 504, -13112];[[16,375,375,1306],[781,0,0,781],[481,480,1080,481],[1261,30,1290,1297],[1,0,1500,1],[1301,0,0,1301],[333,163,1550,687],[1,312,0,1],[781,150,795,691],[1256,1485,1035,1061],[521,150,0,1],[1111,930,420,631],[1081,0,0,241],[1,0,30,1],[361,1410,750,181],[1,0,1080,1]];1560
338.d1;[1, 1, 1, -322, 2127];[[16,375,375,1306],[781,0,0,781],[481,480,1080,481],[1351,630,0,1351],[1,0,1500,1],[1511,855,1365,1556],[781,1248,300,781],[937,150,0,1],[903,193,1310,777],[781,150,795,691],[521,150,0,1],[1081,0,0,241],[1,0,30,1],[361,1410,750,181],[1,0,1080,1]];1560
338.d2;[1, 1, 1, 3, -5];[[481,480,1080,481],[521,0,0,521],[1351,630,0,1351],[1227,1397,10,873],[391,150,1185,691],[1261,30,1290,1297],[1,1248,240,1],[1,0,1500,1],[736,1095,1425,151],[781,0,1500,781],[521,150,0,1],[1081,0,0,241],[1,0,30,1],[361,1410,750,181],[16,375,765,1306],[1,0,1080,1]];1560
1922.c1;[1, -1, 1, -76332, 8136267];[[1,0,28,1],[869,28,14,393],[745,28,0,1],[1303,28,882,393],[1,28,0,1],[1709,28,1708,29],[1,2,14,29],[15,14,1512,1527],[698,9,357,1627]];1736
1922.c2;[1, -1, 1, -72, -117];[[1,0,28,1],[402,13,385,355],[869,28,14,393],[1303,28,882,393],[1,28,0,1],[253,76,84,1277],[1709,28,1708,29],[1,2,14,29],[15,14,1512,1527]];1736
1922.e1;[1, -1, 1, -73354752, -241800700097];[[1,0,28,1],[1038,1727,1379,109],[869,28,14,393],[745,28,0,1],[1303,28,882,393],[1,28,0,1],[1709,28,1708,29],[1,2,14,29],[15,14,1512,1527]];1736
1922.e2;[1, -1, 1, -68892, 4028767];[[1,0,28,1],[869,28,14,393],[1303,28,882,393],[1334,1723,1351,1381],[1,28,0,1],[253,76,84,1277],[1709,28,1708,29],[1,2,14,29],[15,14,1512,1527]];1736
2704.j1;[0, 1, 0, -5152, -146444];[[781,0,0,781],[481,480,1080,481],[1261,75,165,616],[521,0,0,521],[1351,630,0,1351],[1,0,1500,1],[1169,1410,375,869],[651,701,125,6],[1,312,0,1],[937,150,0,1],[781,150,795,691],[1,0,1530,1],[1023,718,65,1137],[1081,0,0,241],[361,1410,750,181],[1,0,1080,1]];1560
2704.j2;[0, 1, 0, 48, 404];[[481,480,1080,481],[521,0,0,521],[1351,630,0,1351],[1227,1397,10,873],[1261,30,1290,1297],[1,1248,240,1],[1,0,1500,1],[1169,1410,375,869],[736,1095,1425,151],[781,0,1500,781],[521,150,0,1],[1081,0,0,241],[1,0,30,1],[361,1410,750,181],[16,375,765,1306],[1,0,1080,1]];1560
2704.k1;[0, 1, 0, -870744, -318254572];[[781,0,0,781],[481,480,1080,481],[1351,630,0,1351],[1,0,1500,1],[1511,855,1365,1556],[781,1248,300,781],[937,150,0,1],[781,150,795,691],[657,1367,250,783],[1544,1185,1185,254],[521,150,0,1],[1081,0,0,241],[1,0,30,1],[361,1410,750,181],[1,0,1080,1]];1560
2704.k2;[0, 1, 0, 8056, 855284];[[481,480,1080,481],[521,0,0,521],[1351,630,0,1351],[1261,30,1290,1297],[1,1248,240,1],[333,163,1550,687],[1,0,1500,1],[1169,1410,375,869],[736,1095,1425,151],[781,0,1500,781],[521,150,0,1],[1081,0,0,241],[1,0,30,1],[361,1410,750,181],[16,375,765,1306],[1,0,1080,1]];1560
3042.g1;[1, -1, 0, -2898, -60332];[[16,375,375,1306],[781,0,0,781],[481,480,1080,481],[1351,630,0,1351],[1,0,1500,1],[1511,855,1365,1556],[781,1248,300,781],[937,150,0,1],[903,193,1310,777],[781,150,795,691],[1039,1410,0,1559],[1081,0,0,241],[1,0,30,1],[361,1410,750,181],[1,0,1080,1]];1560
3042.g2;[1, -1, 0, 27, 157];[[481,480,1080,481],[521,0,0,521],[1351,630,0,1351],[1227,1397,10,873],[391,150,1185,691],[1261,30,1290,1297],[1,1248,240,1],[1,0,1500,1],[736,1095,1425,151],[781,0,1500,781],[1039,1410,0,1559],[1081,0,0,241],[1,0,30,1],[361,1410,750,181],[16,375,765,1306],[1,0,1080,1]];1560
3042.j1;[1, -1, 1, -489794, -134018751];[[781,0,0,781],[481,480,1080,481],[1261,75,165,616],[521,0,0,521],[1351,630,0,1351],[391,150,1185,691],[537,842,1495,423],[1,0,1500,1],[1,312,0,1],[937,150,0,1],[781,150,795,691],[909,859,1435,1554],[1,0,1530,1],[1081,0,0,241],[361,1410,750,181],[1,0,1080,1]];1560
3042.j2;[1, -1, 1, 4531, 358557];[[481,480,1080,481],[521,0,0,521],[1351,630,0,1351],[391,150,1185,691],[1261,30,1290,1297],[1,1248,240,1],[333,163,1550,687],[1,0,1500,1],[736,1095,1425,151],[781,0,1500,781],[1039,1410,0,1559],[1081,0,0,241],[1,0,30,1],[361,1410,750,181],[16,375,765,1306],[1,0,1080,1]];1560
